alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1738299405.5886,transparent,8639.7118380886,1723015692.8806,"AS137342 DISKOMINFO TANGERANG SELATAN",IDNIC-KOMINFOTANGSEL-AS-ID,Serpong,Asia,AS,Indonesia,ID,,false,"Diskominfo Tangerang Selatan",-6.31694,106.664,false,,true,"West Java",success,Asia/Jakarta,,1738111848,1738299405.5886,8080,http,http://103.113.3.29:8080,false,12099.842309952,11710,136414,7.9055386027923,103.113.3.29
true,1738299348.8873,transparent,894.17395016515,1737480796.2108,"AS9123 TimeWeb Ltd.",TimeWeb-AS,Almaty,Asia,AS,Kazakhstan,KZ,,true,"TimeWeb Ltd.",43.25,76.9167,false,"TimeWeb Ltd",true,Almaty,success,Asia/Almaty,,1738085876,1738299405.5021,10006,http,http://45.10.40.160:10006,false,188.59529495239,2719,7876,25.663048607834,45.10.40.160
true,1738299404.9514,transparent,5929.5137938928,1710702266.6626,"AS6830 Liberty Global B.V.",LibertyGlobal,Warsaw,Europe,EU,Poland,PL,,false,"ASTER Sp. z o.o",52.1824,21.0498,false,"UPC Polska Sp. z o.o",true,Mazovia,success,Europe/Warsaw,02-758,1738090325,1738299404.9514,8080,http,http://94.75.76.10:8080,false,1912.2877120972,26875,376629,6.6604048534835,94.75.76.10
true,1738299404.6457,transparent,5594.0141093121,1732679197.4313,"AS35986 Vyve Broadband",VYVE-BROADBAND,Schuyler,"North America",NA,"United States",US,,false,"Vyve Broadband",41.4472,-97.0595,false,"Eagle Communications, Inc.",true,Nebraska,success,America/Chicago,68661,1738122755,1738299404.6457,8246,http,http://24.72.215.236:8246,false,4005.8889389038,8275,72611,10.230447790718,24.72.215.236
true,1738299402.9384,elite,4366.5933279735,1738248633.3679,"AS7552 Viettel Group",VIETEL-AS-AP,Hanoi,Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.0278,105.834,false,"Viettel Group",false,Hanoi,success,Asia/Bangkok,,1738248635,1738299402.9384,10013,http,http://116.105.59.213:10013,false,1985.8779907227,391,346,53.052917232022,116.105.59.213
true,1738299402.9036,transparent,5050.2917832354,1737661091.2713,"AS8151 UNINET",UNINET,"Autlán de Navarro","North America",NA,Mexico,MX,,false,"Uninet S.A. de C.V.",19.8193,-104.3856,false,UNINET,false,Jalisco,success,America/Mexico_City,48900,1738265912,1738299402.9036,8081,http,http://187.204.64.26:8081,false,5679.7466278076,1341,7966,14.408509723864,187.204.64.26
true,1738299281.7865,transparent,6417.1208854298,1736018519.2685,"AS23969 TOT Public Company Limited",TOT-NET,"Nakhon Sawan",Asia,AS,Thailand,TH,,false,"TOT Public Company Limited",15.6868,100.1151,false,"TOT Public Company Limited",false,"Nakhon Sawan",success,Asia/Bangkok,60000,1737833090,1738299402.8078,8080,http,http://182.53.154.104:8080,false,8815.2966499329,2162,26060,7.6606902416554,182.53.154.104
true,1738299402.8028,transparent,6238.8908489427,1721747240.7484,"AS132199 Globe Telecom Inc.",GLOBE-MOBILE-5TH-GEN-AS,"Caloocan City",Asia,AS,Philippines,PH,,false,"Globe Telecom",14.6438,120.9632,true,,true,"Metro Manila",success,Asia/Manila,1409,1738078524,1738299402.8028,8082,http,http://120.28.76.192:8082,false,2593.5046672821,25597,228176,10.086573433738,120.28.76.192
true,1738299402.6943,transparent,5842.4677397811,1734786798.982,"AS45700 PT. NAP Info Lintas Nusa",NAPINFO-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"SpaceX Starlink",-6.2087,106.8455,true,,true,Jakarta,success,Asia/Jakarta,,1737810968,1738299402.6943,8080,http,http://116.254.98.30:8080,false,12378.65114212,5594,45537,10.940525317322,116.254.98.30
true,1738299204.4435,elite,2961.1195190386,1732704104.8833,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737739359,1738299402.0012,16009,http,http://72.10.160.170:16009,false,684.02290344238,264,31010,0.84415169150093,72.10.160.170
true,1738299402.848,elite,5836.6160894612,1710639328.3318,"AS133159 Mammoth Media Pty Ltd",MAMMOTHMEDIA-AS-AP,Brisbane,Oceania,OC,Australia,AU,,true,"Mammoth Media Pty Ltd",-27.4683,153.0322,false,"Mammoth Media Pty Ltd",true,Queensland,success,Australia/Brisbane,4000,1738026868,1738299400.8916,80,http,http://203.57.51.53:80,false,15082.435131073,82674,322168,20.421300161545,203.57.51.53
true,1738299400.838,transparent,5205.8095046862,1724400048.2457,"AS8193 ""Uzbektelekom"" Joint Stock Company",BRM-AS,Tashkent,Asia,AS,Uzbekistan,UZ,,false,"""Uzbektelekom"" Joint Stock Company",41.2646,69.2163,true,"""Uzbektelekom"" Joint Stock Company",true,Tashkent,success,Asia/Tashkent,,1738111925,1738299400.838,58080,http,http://89.104.102.209:58080,false,9288.0258560181,17773,99844,15.110910837719,89.104.102.209
true,1738299400.7875,transparent,5988.3305658405,1719379067.3286,"AS262186 TV AZTECA SUCURSAL COLOMBIA","TV AZTECA SUCURSAL COLOMBIA",Bogotá,"South America",SA,Colombia,CO,,false,"TV AZTECA SUCURSAL COLOMBIA",4.6115,-74.0833,false,"TV AZTECA SUCURSAL COLOMBIA",true,"Bogota D.C.",success,America/Bogota,111411,1738089897,1738299400.7875,999,http,http://190.2.209.58:999,false,10815.771341324,9056,255254,3.4262797472665,190.2.209.58
true,1738299400.4713,elite,4415.2075978598,1722103034.6894,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Manila,Asia,AS,Philippines,PH,,true,"Alibaba (US) Technology Co., Ltd.",14.6019,120.9896,false,"Alibaba.com Singapore E-Commerce Private Limited",true,"Metro Manila",success,Asia/Manila,1003,1737829478,1738299400.4713,8081,http,http://8.212.165.164:8081,false,9810.578584671,2503,205201,1.2050803065901,8.212.165.164
true,1738299399.7148,anonymous,2650.5167873908,1730715678.2735,"AS4230 CLARO S.A.","CLARO S.A.","São Paulo","South America",SA,Brazil,BR,,false,"Claro S.A",-23.5558,-46.6396,false,"Telcabos - Telecomunicações e Informática",true,"São Paulo",success,America/Sao_Paulo,01000-000,1737970654,1738299399.7148,80,http,http://189.22.234.43:80,false,1746.7465400696,52828,45646,53.646647846132,189.22.234.43
true,1738299251.9613,elite,2646.4149995034,1715199345.612,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Hefei,Asia,AS,China,CN,,false,Chinanet,31.8616,117.286,false,"Chinanet AH",true,Anhui,success,Asia/Shanghai,230000,1737927152,1738299399.3843,8060,http,http://183.162.197.197:8060,false,839.42461013794,69379,315507,18.02585700701,183.162.197.197
true,1738299167.4701,elite,3710.3494182229,1737560346.8876,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737872627,1738299399.2105,20639,http,http://72.10.160.91:20639,false,6382.3578357697,32,3178,0.99688473520249,72.10.160.91
true,1738299399.0391,transparent,5895.0403192653,1730806388.3261,"AS14754 TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA","TELECOMUNICACIONES DE GUATEMALA, SOCIEDAD ANONIMA",Tegucigalpa,"North America",NA,Honduras,HN,,false,Telgua,14.0828,-87.2041,true,"SERCOM de Honduras",true,"Francisco Morazán Department",success,America/Tegucigalpa,,1738064645,1738299399.0391,999,http,http://181.115.65.196:999,false,1564.3563270569,5375,104163,4.9069729226387,181.115.65.196
true,1738299398.1272,transparent,7565.7819891899,1728463566.3689,"AS37403 Info-Gro (PTY) Ltd",INFOGRO,Brits,Africa,AF,"South Africa",ZA,,false,"Info-Gro (PTY) Ltd",-25.6356,27.7849,false,"Infogro DSL",true,"North West",success,Africa/Johannesburg,0250,1738142378,1738299398.1272,8084,http,http://196.251.195.254:8084,false,11769.400835037,9504,133398,6.6507116765336,196.251.195.254
true,1738299399.6665,elite,1131.0616522381,1738251942.0953,"AS24940 Hetzner Online GmbH",HETZNER-AS,Helsinki,Europe,EU,Finland,FI,,true,"Hetzner Online GmbH",60.1719,24.9347,false,"Hetzner Online GmbH",false,Uusimaa,success,Europe/Helsinki,00201,1738251942,1738299398.0721,8080,http,http://65.109.104.46:8080,false,3210.3509902954,507,180,73.799126637555,65.109.104.46
true,1738299397.6724,transparent,5749.5700227036,1737324414.6668,"AS265606 DIGY NETWORKS","DIGY NETWORKS","Túxpam de Rodríguez Cano","North America",NA,Mexico,MX,,false,"Digy Networks S.A De C.V.",20.837,-97.3623,false,"Digy Networks",false,Veracruz,success,America/Mexico_City,92770,1737929352,1738299397.6724,999,http,http://45.188.124.121:999,false,5285.1414680481,1633,12533,11.527601298885,45.188.124.121
true,1738299397.493,transparent,5609.8602118316,1738246531.0464,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,Masbate,Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",12.3637,123.6196,false,"Philippine Long Distance Telephone Company",false,"Bicol Region",success,Asia/Manila,5400,1738246538,1738299397.493,8080,http,http://49.146.166.192:8080,false,1959.6617221832,135,633,17.578125,49.146.166.192
true,1738299234.3888,transparent,7694.1068929223,1738155224.0986,"AS46844 Sharktech",SHARKTECH,Amsterdam,Europe,EU,"The Netherlands",NL,Amsterdam-Zuidoost,true,Sharktech,52.3046,4.93978,false,"Sharktech Inc",true,"North Holland",success,Europe/Amsterdam,1101,1738153593,1738299397.476,3128,http,http://45.58.147.27:3128,false,15701.979398727,650,1418,31.431334622824,45.58.147.27
true,1738299396.6651,transparent,6471.525149473,1726321006.277,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Teluknaga,Asia,AS,Indonesia,ID,,false,"PT Ikhlas Cipta Teknologi",-6.09889,106.638,false,"Inet Media",true,"West Java",success,Asia/Jakarta,,1737813259,1738299396.6651,8080,http,http://103.189.123.110:8080,false,4223.5033512115,16190,159004,9.2411840588148,103.189.123.110
true,1738299396.5072,elite,3239.3773937225,1737615132.3003,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737702054,1738299396.5072,8033,http,http://67.43.236.18:8033,false,15154.225349426,50,3367,1.4632718759145,67.43.236.18
true,1738299396.452,elite,4931.7171070473,1710540138.084,"AS328471 HERO TELECOMS (PTY) LTD",Hero-Telecoms,Stellenbosch,Africa,AF,"South Africa",ZA,"Stellenbosch Central",false,"HERO TELECOMS (PTY) LTD",-33.9368,18.8596,false,Herotel,true,"Western Cape",success,Africa/Johannesburg,7600,1737980738,1738299396.452,80,http,http://196.223.129.21:80,false,7015.0942802429,95812,317482,23.182528659985,196.223.129.21
true,1738299396.0793,transparent,5879.6320392406,1729348510.9361,"AS141983 PT Rajeg Media Telekomunikasi",IDNIC-RAJEGNET-AS-ID,Tangerang,Asia,AS,Indonesia,ID,,false,"PT Rajeg Media Telekomunikasi",-6.177,106.6284,false,"PT Rajeg Media Telekomunikasi",true,Banten,success,Asia/Jakarta,15810,1737698581,1738299396.0793,1111,http,http://103.167.171.153:1111,false,9094.8891639709,9313,76913,10.800686567857,103.167.171.153
true,1738298242.3418,transparent,908.9420012829,1738283294.2891,"AS16509 Amazon.com, Inc.",AMAZON-02,Dublin,"North America",NA,"United States",US,,true,"Amazon.com, Inc.",40.0992,-83.1141,false,"AWS EC2 (us-east-2)",false,Ohio,success,America/New_York,43017,1738283294,1738299395.8438,3128,http,http://18.118.253.234:3128,false,342.50521659851,223,13,94.491525423729,18.118.253.234
true,1738299395.7593,transparent,5952.8194937636,1738121365.9321,"AS269730 TECNOVEN SERVICES CA","TECNOVEN SERVICES CA",Maracaibo,"South America",SA,Venezuela,VE,,false,"Tecnoven Services CA",10.6658,-71.621,false,"Tecnoven Services C.A",false,Zulia,success,America/Caracas,,1738122605,1738299395.7593,999,http,http://38.51.207.98:999,false,3481.520652771,272,2269,10.704447068083,38.51.207.98
true,1738299395.2729,transparent,7053.526554533,1710666879.2739,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT Mora Telematika Indonesia",-6.203,106.845,false,"PT Mora Quatro Multimedia",true,Jakarta,success,Asia/Jakarta,,1738055224,1738299395.2729,80,http,http://122.50.6.186:80,false,5473.842382431,22832,386045,5.5840754065404,122.50.6.186
true,1738299368.6134,transparent,4242.6591226585,1736159346.5682,"AS139415 PT Trinity Teknologi Nusantara",TRINITY-AS-ID,"Lubuk Pakam",Asia,AS,Indonesia,ID,,false,"PT Trinity Teknologi Nusantara",3.5245,98.7963,false,"CV. JO TECHNOLOGY",true,"North Sumatra",success,Asia/Jakarta,,1738013796,1738299394.9821,8080,http,http://103.125.174.5:8080,false,4071.3922977448,2531,28173,8.2432256383533,103.125.174.5
true,1738299394.6858,transparent,6126.380151318,1738273197.5061,"AS328427 AirLink Broadband Limited",AirLink-Broadband-AS,Lusaka,Africa,AF,Zambia,ZM,,false,"AirLink Broadband Limited",-15.4183,28.287,false,Airlinkzambia,false,"Lusaka Province",success,Africa/Lusaka,,1738276224,1738299394.6858,82,http,http://102.68.139.1:82,false,12200.278043747,31,320,8.8319088319088,102.68.139.1
true,1738299394.2749,transparent,8773.3144427208,1717977495.5872,"AS31034 Aruba S.p.A.",ARUBA-ASN,Arezzo,Europe,EU,Italy,IT,,true,"Aruba S.p.A.",43.4631,11.8783,false,"Aruba S.p.A. - Cloud Services",true,Tuscany,success,Europe/Rome,52100,1738108225,1738299394.2749,3128,http,http://85.235.150.219:3128,false,9774.952173233,16206,246070,6.1789870213058,85.235.150.219
true,1738299393.7084,transparent,5856.7833679925,1738059886.3412,"AS45758 Triple T Broadband Public Company Limited",TTBP-AS-AP,"Khon Kaen",Asia,AS,Thailand,TH,,false,"Triple T Broadband Public Company Limited",16.2916,102.6161,false,"Triple T Broadband Public Company Limited",false,"Khon Kaen",success,Asia/Bangkok,40000,1738059887,1738299393.7084,8080,http,http://49.48.120.122:8080,false,15763.086795807,573,2862,16.681222707424,49.48.120.122
true,1738299393.2839,transparent,6003.2137799902,1735350076.2264,"AS27947 Telconet S.A","Telconet S.A",Gonzanamá,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-4.23081,-79.4354,false,"Telconet S.A",true,Loja,success,America/Guayaquil,,1737769818,1738299393.2839,999,http,http://181.198.120.212:999,false,4354.3689250946,2462,40788,5.6924855491329,181.198.120.212
true,1738299377.622,transparent,5664.2559397169,1737900869.829,"AS7552 Viettel Group",VIETEL-AS-AP,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",10.822,106.6257,false,"Viettel Group",false,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1737900885,1738299393.2753,8080,http,http://116.98.85.52:8080,false,4632.7891349792,229,5535,3.9729354614851,116.98.85.52
true,1738299393.1864,elite,6660.5443820065,1737997847.8514,"AS7552 Viettel Group",VIETEL-AS-AP,"Vĩnh Tường",Asia,AS,Vietnam,VN,,false,"Viettel Corporation",21.22,105.511,false,VIETEL,false,"Vĩnh Phúc Province",success,Asia/Bangkok,,1737999558,1738299393.1864,10089,http,http://171.228.146.31:10089,false,3387.3529434204,408,3924,9.4182825484765,171.228.146.31
true,1738299392.4616,elite,5164.6377087808,1738062221.665,"AS64027 PT SURYA TEKNIKA PRATAMA",SMARTPLUS-AS-ID,Batam,Asia,AS,Indonesia,ID,,false,SMARTPLUS,1.1494,104.0249,false,,false,Riau,success,Asia/Jakarta,29432,1738062222,1738299392.4616,8083,http,http://103.214.102.171:8083,false,3350.4168987274,408,2991,12.003530450132,103.214.102.171
true,1738299241.6164,transparent,7340.7576038501,1737968154.1607,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Xi'an,Asia,AS,China,CN,,false,Chinanet,34.3287,109.0337,false,"Chinanet SN",false,Shaanxi,success,Asia/Shanghai,,1737968163,1738299392.2716,5600,http,http://1.85.63.106:5600,false,9038.9113426208,1933,2854,40.380196365156,1.85.63.106
true,1738299391.712,elite,5717.5882641097,1730701215.7848,"AS393886 Leaseweb USA, Inc.",LEASEWEB-USA-MIA,Miami,"North America",NA,"United States",US,,true,"Leaseweb USA, Inc.",25.7689,-80.1946,false,"Leaseweb USA, Inc",true,Florida,success,America/New_York,33197,1737959701,1738299391.712,80,http,http://23.82.137.161:80,false,9343.5478210449,30238,81659,27.023065855206,23.82.137.161
true,1738299391.6604,transparent,6675.5825896874,1710634414.9328,"AS139564 Broadway Communication Pvt Ltd",BWAY-AS,Bengaluru,Asia,AS,India,IN,,false,"Broadway Communication Pvt Ltd",12.9634,77.5855,false,"Broadway Communication Pvt Ltd",true,Karnataka,success,Asia/Kolkata,562130,1737706070,1738299391.6604,82,http,http://103.148.39.26:82,false,11152.654886246,33594,360638,8.5213782747215,103.148.39.26
true,1738299391.3854,transparent,4547.3671797663,1737740490.8662,"AS8151 UNINET",UNINET,"San Luis Potosí City","North America",NA,Mexico,MX,,false,UNINET,22.1131,-100.9215,false,"Gestión de direccionamiento UniNet",false,"San Luis Potosí",success,America/Mexico_City,78395,1737740493,1738299391.3854,8080,http,http://189.157.232.17:8080,false,1586.7528915405,512,6234,7.5896827749778,189.157.232.17
true,1738298423.1836,transparent,4256.4037341145,1724709628.5668,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Wenzhou,Asia,AS,China,CN,,false,"China Mobile communications corporation",27.996,120.6664,true,"China Mobile",true,Zhejiang,success,Asia/Shanghai,,1738016653,1738299391.3308,3128,http,http://111.1.61.47:3128,false,1911.8731021881,103211,92935,52.619477328113,111.1.61.47
true,1738299390.8438,transparent,7077.2329437673,1718573025.5621,"AS6535 Telmex Servicios Empresariales S.A.","Telmex Servicios Empresariales S.A.",Limache,"South America",SA,Chile,CL,,false,"Telmex Servicios Empresariales S.A.",-33.0151,-71.2725,false,"Telmex Servicios Empresariales S.A",true,"Región de Valparaíso",success,America/Santiago,,1738185625,1738299390.8438,999,http,http://181.74.80.52:999,false,7112.7827167511,20115,283773,6.6192149739378,181.74.80.52
true,1738299084.0869,elite,3765.3445357368,1735558795.7345,"AS36666 GloboTech Communications",GTCOMM,Montreal,"North America",NA,Canada,CA,Ville-Marie,true,"GloboTech Communications",45.5049,-73.573,false,,true,Quebec,success,America/Toronto,H4X,1737978875,1738299390.7325,12777,http,http://67.43.227.226:12777,false,1368.8261508942,105,15836,0.65867887836397,67.43.227.226
true,1738299390.699,elite,8843.2099129693,1710576602.6513,"AS33765 TANZANIA TELECOMMUNICATIONS CO. LTD",TTCLDATA,"Dar es Salaam",Africa,AF,Tanzania,TZ,,false,"Tanzania Telecommunications CO. LTD",-6.81899,39.2867,false,TTCL,true,"Dar es Salaam Region",success,Africa/Dar_es_Salaam,,1737699196,1738299390.699,3128,http,http://41.59.227.49:3128,false,11656.017303467,10897,152445,6.6712786668462,41.59.227.49
true,1738299226.9626,elite,2201.6382825958,1720454660.6585,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Shantou,Asia,AS,China,CN,,false,Chinanet,23.3541,116.682,false,Dongguanshiweiyiwangluokejiyoux,true,Guangdong,success,Asia/Shanghai,515000,1738111853,1738299389.4688,443,http,http://183.60.141.17:443,false,1958.9855670929,27226,45969,37.19652981761,183.60.141.17
true,1738299389.3433,transparent,7837.2512299653,1731047528.0712,"AS11014 CPS",CPS,"Buenos Aires","South America",SA,Argentina,AR,,false,CPS,-34.6142,-58.3811,false,CPS,true,"Buenos Aires F.D.",success,America/Argentina/Buenos_Aires,1871,1737700461,1738299389.3433,8080,http,http://190.111.193.83:8080,false,7215.5666351318,17294,86215,16.707725898231,190.111.193.83
true,1738299388.8976,transparent,5705.8256972773,1734161459.8038,"AS394684 GOLD DATA USA INC",AS-GOLD,Caracas,"South America",SA,Venezuela,VE,,false,"Gold Data C.A",10.4873,-66.8738,false,"OTFERVA, S.A",true,"Distrito Federal",success,America/Caracas,,1737790964,1738299388.8976,999,http,http://186.96.71.108:999,false,7869.9607849121,5904,53894,9.8732399076892,186.96.71.108
true,1738299376.5853,transparent,6019.0658247328,1721745555.0631,"AS211407 AS Perwira Media",AS_Perwira_Media,Tigaraksa,Asia,AS,Indonesia,ID,,false,"PT Perwira Media Solusi",-6.19511,106.504,false,"PT Pedjoeang Digital Networks",true,Banten,success,Asia/Jakarta,,1738079844,1738299388.8525,8080,http,http://103.118.175.42:8080,false,6042.4091815948,26610,227516,10.471183586095,103.118.175.42
true,1738299388.4085,transparent,6876.7636827919,1710666139.2284,"AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.",ARSAT,Benavídez,"South America",SA,Argentina,AR,,false,"ARSAT - Empresa Argentina de Soluciones Satelitales S.A",-34.4152,-58.6868,false,"Fiorani Alejandro",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,1621,1738054307,1738299388.4085,999,http,http://181.209.124.10:999,false,3952.7761936188,15231,421161,3.4902106363086,181.209.124.10
true,1738299387.9473,anonymous,4834.4939210365,1710574802.2958,"AS4788 TM TECHNOLOGY SERVICES SDN. BHD.",TTSSB-MY,"Sungai Petani",Asia,AS,Malaysia,MY,,false,"TM TECHNOLOGY SERVICES SDN BHD",5.6599,100.4878,false,"Adsl Streamyx",true,Kedah,success,Asia/Kuala_Lumpur,08000,1738135499,1738299387.9473,80,http,http://175.139.233.76:80,false,4312.9830360413,104198,227519,31.411715408013,175.139.233.76
true,1738299387.253,transparent,6215.0149857039,1733258288.444,"AS28186 ITS TELECOMUNICACOES LTDA","ITS TELECOMUNICACOES LTDA",Salvador,"South America",SA,Brazil,BR,,false,"ITS TELECOMUNICACOES LTDA",-12.8665,-38.4858,false,"ITS TELECOMUNICACOES LTDA",true,Bahia,success,America/Bahia,40000,1738101184,1738299387.253,61000,http,http://187.44.180.224:61000,false,10339.543819427,2288,68480,3.2330997060818,187.44.180.224
true,1738299387.204,transparent,6861.2160706803,1734272942.1162,"AS38031 OptiMax Communication Ltd.",OPTIMAX-BD-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"OptiMax Communication Ltd",23.7731,90.3657,false,"OptiMax Communication Ltd",true,"Dhaka Division",success,Asia/Dhaka,1207,1737902099,1738299387.204,8021,http,http://111.221.1.114:8021,false,8121.5350627899,11367,47102,19.441071336948,111.221.1.114
true,1738299386.9513,transparent,5532.4764053565,1729864279.8014,"AS138089 PT.Global Media Data Prima",GMDP-AS-ID,Jakarta,Asia,AS,Indonesia,ID,,false,"PT.Global Media Data Prima",-6.2056,106.8376,false,"CV Buana Data Media",false,Jakarta,success,Asia/Jakarta,12760,1737819453,1738299386.9513,1111,http,http://157.20.244.189:1111,false,6213.1986618042,11444,108241,9.5617663032126,157.20.244.189
true,1738299386.6604,transparent,6225.3657901787,1715642528.4932,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Asunción,"South America",SA,Paraguay,PY,,false,"Ufinet Paraguay S.A",-25.2869,-57.6511,false,"IFX Networks Argentina S.R.L",true,Asunción,success,America/Asuncion,,1737809812,1738299386.6604,999,http,http://181.78.95.49:999,false,7776.1225700378,22457,319814,6.5611752091179,181.78.95.49
true,1738299386.3039,transparent,5372.4551485567,1737276789.9219,"AS265574 IPTVTEL COMUNICACIONES S DE RL DE CV","IPTVTEL COMUNICACIONES S DE RL DE CV","San Antonio Bonixi","North America",NA,Mexico,MX,,false,"Iptvtel Comunicaciones S De RL De CV",19.4923,-99.7269,false,"Iptvtel Comunicaciones S De RL De CV",false,México,success,America/Mexico_City,,1737883663,1738299386.3039,999,http,http://45.174.110.7:999,false,10379.238843918,1701,13172,11.436831842937,45.174.110.7
true,1738299385.984,anonymous,8859.9551599676,1737660294.2549,"AS141642 PT Ring Media Nusantara",IDNIC-RINGNET-AS-ID,Argasari,Asia,AS,Indonesia,ID,,false,"PT Ring Media Nusantara",-7.3247,108.206,false,,false,"West Java",success,Asia/Jakarta,,1738265185,1738299385.984,3125,http,http://103.162.63.199:3125,false,12791.256666183,276,8813,3.0366376939157,103.162.63.199
true,1738299385.8878,elite,8421.9409950881,1735335968.9139,"AS18450 WebNX, Inc.",WEBNX,Chicago,"North America",NA,"United States",US,,true,"WebNX, Inc.",41.8781,-87.6298,false,"WebNX, Inc.",true,Illinois,success,America/Chicago,60666,1737755767,1738299385.8878,3128,http,http://192.69.221.26:3128,false,6705.0015926361,2774,37971,6.8081973248251,192.69.221.26
true,1738299069.1527,transparent,1253.5124620176,1737969107.2991,"AS56041 China Mobile communications corporation",CMNET-Zhejiang-AP,Ningbo,Asia,AS,China,CN,,false,"China Mobile Communications Corporation",29.8752,121.5564,true,"China Mobile",false,Zhejiang,success,Asia/Shanghai,,1737969110,1738299385.7468,5911,http,http://39.185.14.65:5911,false,895.56956291199,4247,531,88.886563415655,39.185.14.65
true,1738299385.2679,elite,1029.3720816111,1710713401.2257,"AS4134 CHINANET-BACKBONE",CHINANET-BACKBONE,Fuzhou,Asia,AS,China,CN,,false,Chinanet,26.0614,119.3061,false,,true,Fujian,success,Asia/Shanghai,,1738102546,1738299385.2679,8193,http,http://61.131.65.25:8193,false,821.48575782776,14291,419977,3.2908250204943,61.131.65.25
true,1738299384.8608,transparent,5767.3570538022,1737417180.5698,"AS142370 PT Master Star Network",IDNIC-MSN-AS-ID,Banyuwangi,Asia,AS,Indonesia,ID,,false,"PT Master Star Network",-8.2325,114.3576,false,"PT Ard Management Group",true,"East Java",success,Asia/Jakarta,68411,1738022165,1738299384.8608,6080,http,http://103.227.186.58:6080,false,5196.0287094116,1889,10948,14.715276154865,103.227.186.58
true,1738299384.6395,transparent,6041.9138159071,1738284423.473,"AS52468 UFINET PANAMA S.A.","UFINET PANAMA S.A.",Bogotá,"South America",SA,Colombia,CO,,false,"IFX NETWORKS COLOMBIA",4.6313,-74.0344,false,"UFINET COLOMBIA, S. A",false,"Bogota D.C.",success,America/Bogota,110231,1738284738,1738299384.6395,999,http,http://190.60.41.25:999,false,13262.121200562,28,189,12.903225806452,190.60.41.25
true,1738299348.5844,transparent,6559.4065168972,1733794051.112,"AS206065 Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",FDI,Tehran,Asia,AS,Iran,IR,"District 3",false,"Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",35.7603,51.4316,false,"Tose'h Fanavari Ertebabat Pasargad Arian Co. PJS",true,Tehran,success,Asia/Tehran,,1738114017,1738299382.7872,443,http,http://46.34.165.86:443,false,8116.9528961182,6668,24618,21.31304736943,46.34.165.86
true,1738299375.8994,transparent,6143.8129124501,1737301740.9954,"AS150961 PT. Pandeglang Akses Semesta",IDNIC-KLIKPAS-ID,Pandeglang,Asia,AS,Indonesia,ID,,false,"PT. Pandeglang Akses Semesta",-6.33258,106.06,false,"PT. Pandeglang Akses Semesta",false,Banten,success,Asia/Jakarta,,1737904479,1738299382.5692,8080,http,http://103.230.81.125:8080,false,7400.910615921,1393,13154,9.5758575651337,103.230.81.125
